"Date","Path","MaxId"
2017-12-28 15:57:06,"./data/initial/BG_initial_FY2018.rds",0
2017-12-29 11:08:13,"./data/intermediate/BG_FY2018_2017_12_29_11_08_13.rds",158
2017-12-29 11:13:04,"./data/intermediate/BG_FY2018_2017_12_29_11_13_04.rds",158
2017-12-29 11:13:58,"./data/intermediate/BG_FY2018_2017_12_29_11_13_58.rds",158
2017-12-29 17:22:13,"./data/intermediate/BG_FY2018_2017_12_29_17_22_13.rds",158
